Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,AI_User_Segment,GPA_Gap
120465,Medical,Freshman,3.531,0.38,Summarizing_Reading,Beginner,3.0,False,10.69,3.0,Allowed_With_Citation,3.0,3.503,67.44,Low,Light,-0.028
120466,STEM,Junior,2.323,7.81,Ideation,Intermediate,4.0,False,10.66,2.0,Allowed_With_Citation,3.0,2.639,67.73,High,Moderate,0.316
120467,STEM,Junior,2.226,3.9,Debugging/Troubleshooting,Intermediate,2.0,True,2.23,1.0,Allowed_With_Citation,2.0,2.466,55.43,Medium,Light,0.24
120468,Medical,Junior,2.781,22.24,Debugging/Troubleshooting,Intermediate,2.0,True,5.53,6.0,Actively_Encouraged,5.0,3.017,75.62,Medium,Heavy,0.236
120469,Humanities,Freshman,2.669,0.85,Copywriting/Drafting,Advanced,5.0,False,10.15,1.0,Allowed_With_Citation,4.0,2.933,62.58,Low,Light,0.264
120470,STEM,Senior,3.011,33.22,Debugging/Troubleshooting,Beginner,1.0,True,1.0,5.0,Strict_Ban,9.0,2.733,47.28,Medium,Heavy,-0.278
120471,Humanities,Freshman,3.578,1.3,Ideation,Advanced,5.0,False,13.2,2.0,Allowed_With_Citation,5.0,3.717,95.36,Low,Light,0.139
120472,STEM,Junior,3.304,11.36,Summarizing_Reading,Intermediate,1.0,False,15.56,3.0,Allowed_With_Citation,5.0,3.761,74.91,Medium,Moderate,0.457
120473,STEM,Senior,3.683,1.13,Direct_Answer_Generation,Advanced,3.0,True,4.5,1.0,Allowed_With_Citation,2.0,3.858,92.0,Low,Light,0.175
120474,STEM,Sophomore,2.945,14.98,Debugging/Troubleshooting,Intermediate,4.0,True,8.78,4.0,Actively_Encouraged,3.0,3.22,90.88,High,Moderate,0.275
120475,Humanities,Graduate,1.724,0.93,Copywriting/Drafting,Beginner,1.0,False,3.03,5.0,Allowed_With_Citation,9.0,2.087,50.82,Medium,Light,0.363
120476,Arts,Senior,3.437,4.86,Copywriting/Drafting,Intermediate,3.0,True,12.28,5.0,Actively_Encouraged,3.0,3.57,73.35,High,Light,0.133
120477,Business,Junior,3.615,4.9,Debugging/Troubleshooting,Advanced,3.0,False,13.13,3.0,Allowed_With_Citation,5.0,4.0,73.0,Low,Light,0.385
120478,Business,Freshman,3.059,10.29,Ideation,Advanced,5.0,False,1.78,1.0,Allowed_With_Citation,2.0,3.021,63.44,Medium,Moderate,-0.038
120479,STEM,Freshman,2.761,7.77,Debugging/Troubleshooting,Intermediate,1.0,True,8.14,2.0,Allowed_With_Citation,6.0,2.849,91.64,Medium,Moderate,0.088
120480,Humanities,Senior,2.486,14.86,Copywriting/Drafting,Intermediate,1.0,True,9.63,4.0,Actively_Encouraged,7.0,2.749,86.18,Low,Moderate,0.263
120481,Arts,Freshman,3.343,6.14,Summarizing_Reading,Beginner,1.0,True,10.84,2.0,Allowed_With_Citation,3.0,3.644,75.54,Medium,Moderate,0.301
120482,STEM,Sophomore,2.284,13.27,Debugging/Troubleshooting,Advanced,4.0,False,14.03,2.0,Allowed_With_Citation,3.0,2.576,85.02,Medium,Moderate,0.292
120483,Arts,Freshman,3.812,3.07,Copywriting/Drafting,Beginner,3.0,False,12.56,2.0,Allowed_With_Citation,4.0,4.0,64.14,Low,Light,0.188
120484,Humanities,Freshman,2.737,13.37,Summarizing_Reading,Intermediate,2.0,True,15.19,3.0,Allowed_With_Citation,5.0,2.647,65.73,Medium,Moderate,-0.09
120485,Arts,Sophomore,3.823,8.3,Copywriting/Drafting,Intermediate,5.0,True,8.49,3.0,Actively_Encouraged,5.0,4.0,83.53,Low,Moderate,0.177
120486,Humanities,Graduate,3.318,5.29,Ideation,Intermediate,2.0,False,19.72,5.0,Allowed_With_Citation,4.0,3.559,91.77,High,Moderate,0.241
120487,Humanities,Senior,3.246,1.78,Copywriting/Drafting,Advanced,4.0,False,15.87,2.0,Allowed_With_Citation,3.0,3.252,100.0,Low,Light,0.006
120488,Arts,Senior,3.677,5.32,Copywriting/Drafting,Beginner,3.0,False,15.43,1.0,Actively_Encouraged,1.0,4.0,74.39,Medium,Moderate,0.323
120489,Arts,Senior,3.125,2.34,Copywriting/Drafting,Advanced,3.0,True,12.55,3.0,Strict_Ban,3.0,3.268,71.06,Medium,Light,0.143
120490,STEM,Freshman,2.282,3.41,Debugging/Troubleshooting,Intermediate,2.0,True,8.43,1.0,Actively_Encouraged,5.0,2.198,65.2,Medium,Light,-0.084
120491,Medical,Graduate,1.998,0.99,Summarizing_Reading,Intermediate,1.0,True,20.36,2.0,Strict_Ban,3.0,2.477,79.41,Medium,Light,0.479
120492,STEM,Sophomore,3.555,6.64,Summarizing_Reading,Intermediate,1.0,True,11.4,2.0,Allowed_With_Citation,3.0,3.68,81.71,High,Moderate,0.125
120493,STEM,Freshman,3.447,5.8,Ideation,Intermediate,2.0,False,7.37,1.0,Actively_Encouraged,1.0,3.571,85.23,Low,Moderate,0.124
120494,Business,Sophomore,3.48,6.29,Ideation,Intermediate,3.0,False,3.65,3.0,Allowed_With_Citation,1.0,3.927,72.84,Medium,Moderate,0.447
120495,Business,Junior,2.378,4.85,Ideation,Advanced,5.0,True,16.83,1.0,Actively_Encouraged,6.0,2.514,75.18,Low,Light,0.136
120496,Medical,Freshman,3.238,12.08,Summarizing_Reading,Intermediate,2.0,False,22.13,4.0,Actively_Encouraged,5.0,3.409,94.86,Medium,Moderate,0.171
120497,Humanities,Senior,3.216,2.39,Copywriting/Drafting,Intermediate,2.0,False,11.34,2.0,Actively_Encouraged,4.0,3.615,75.57,Low,Light,0.399
120498,STEM,Sophomore,3.092,4.54,Ideation,Advanced,3.0,False,19.34,2.0,Actively_Encouraged,4.0,3.509,77.07,High,Light,0.417
120499,Business,Junior,3.902,2.55,Ideation,Beginner,3.0,False,17.83,4.0,Strict_Ban,1.0,4.0,93.56,Medium,Light,0.098
120500,STEM,Senior,3.946,2.38,Copywriting/Drafting,Intermediate,2.0,False,10.77,2.0,Allowed_With_Citation,2.0,4.0,86.48,High,Light,0.054
120501,Humanities,Graduate,2.423,14.51,Copywriting/Drafting,Beginner,1.0,False,6.66,4.0,Actively_Encouraged,1.0,2.655,61.87,Medium,Moderate,0.232
120502,Humanities,Senior,2.585,1.36,Debugging/Troubleshooting,Beginner,3.0,False,16.65,3.0,Strict_Ban,5.0,3.13,79.6,High,Light,0.545
120503,STEM,Junior,2.796,3.52,Debugging/Troubleshooting,Advanced,4.0,False,8.97,3.0,Allowed_With_Citation,6.0,3.085,59.18,Low,Light,0.289
120504,Humanities,Graduate,3.621,14.49,Direct_Answer_Generation,Advanced,5.0,False,6.35,4.0,Actively_Encouraged,2.0,3.841,81.66,High,Moderate,0.22
120505,Humanities,Junior,3.372,0.83,Summarizing_Reading,Beginner,3.0,False,7.04,1.0,Actively_Encouraged,5.0,3.282,82.82,Low,Light,-0.09
120506,Business,Junior,3.175,2.24,Ideation,Intermediate,3.0,True,4.87,1.0,Strict_Ban,5.0,3.187,66.14,Low,Light,0.012
120507,Business,Freshman,3.457,8.29,Debugging/Troubleshooting,Intermediate,4.0,True,15.4,5.0,Actively_Encouraged,4.0,3.886,80.25,Low,Moderate,0.429
120508,STEM,Freshman,3.431,4.78,Copywriting/Drafting,Advanced,3.0,False,12.19,4.0,Allowed_With_Citation,4.0,3.54,82.14,Medium,Light,0.109
120509,STEM,Freshman,2.981,26.07,Ideation,Advanced,3.0,True,4.88,7.0,Actively_Encouraged,4.0,3.178,60.4,High,Heavy,0.197
120510,STEM,Junior,3.802,10.25,Debugging/Troubleshooting,Intermediate,1.0,False,8.57,6.0,Allowed_With_Citation,5.0,4.0,71.43,Medium,Moderate,0.198
120511,STEM,Sophomore,3.072,34.67,Debugging/Troubleshooting,Advanced,4.0,False,3.1,5.0,Actively_Encouraged,7.0,3.368,62.12,High,Heavy,0.296
120512,Business,Sophomore,3.282,10.61,Direct_Answer_Generation,Beginner,1.0,False,10.55,6.0,Actively_Encouraged,3.0,3.376,78.06,High,Moderate,0.094
120513,Medical,Freshman,3.186,15.8,Ideation,Intermediate,3.0,True,12.63,2.0,Allowed_With_Citation,3.0,3.535,74.1,Medium,Heavy,0.349
120514,Business,Sophomore,2.953,3.82,Summarizing_Reading,Advanced,3.0,True,13.38,4.0,Allowed_With_Citation,4.0,3.539,64.32,Medium,Light,0.586
120515,Business,Sophomore,3.811,13.26,Ideation,Advanced,3.0,True,9.83,4.0,Allowed_With_Citation,3.0,4.0,79.4,Medium,Moderate,0.189
120516,Humanities,Junior,3.4,1.62,Copywriting/Drafting,Beginner,3.0,True,12.67,2.0,Strict_Ban,3.0,3.52,80.18,Low,Light,0.12
120517,Humanities,Sophomore,3.133,1.43,Direct_Answer_Generation,Intermediate,1.0,False,4.76,2.0,Allowed_With_Citation,4.0,3.22,84.84,Low,Light,0.087
120518,Medical,Sophomore,2.878,7.16,Summarizing_Reading,Advanced,3.0,False,8.42,4.0,Strict_Ban,6.0,3.2,100.0,Medium,Moderate,0.322
120519,Medical,Sophomore,3.553,4.2,Direct_Answer_Generation,Intermediate,4.0,True,9.0,2.0,Allowed_With_Citation,2.0,3.485,84.35,Low,Light,-0.068
120520,Humanities,Freshman,3.26,10.6,Summarizing_Reading,Intermediate,5.0,False,4.24,6.0,Actively_Encouraged,3.0,3.27,84.81,Medium,Moderate,0.01
120521,STEM,Sophomore,2.796,31.47,Copywriting/Drafting,Beginner,2.0,False,11.47,6.0,Actively_Encouraged,9.0,3.104,67.7,High,Heavy,0.308
120522,Arts,Freshman,2.15,12.18,Summarizing_Reading,Intermediate,3.0,False,16.97,4.0,Actively_Encouraged,7.0,2.576,71.8,Medium,Moderate,0.426
120523,STEM,Freshman,3.657,5.18,Ideation,Advanced,3.0,True,10.2,5.0,Allowed_With_Citation,8.0,3.727,48.06,Low,Moderate,0.07
120524,Arts,Sophomore,3.661,9.2,Copywriting/Drafting,Intermediate,1.0,False,6.12,4.0,Allowed_With_Citation,4.0,3.961,96.1,Medium,Moderate,0.3
120525,Arts,Freshman,3.534,12.82,Debugging/Troubleshooting,Intermediate,1.0,True,11.84,4.0,Strict_Ban,4.0,3.583,76.45,High,Moderate,0.049
120526,STEM,Senior,2.554,4.18,Debugging/Troubleshooting,Intermediate,5.0,False,10.94,3.0,Allowed_With_Citation,6.0,2.618,91.9,Low,Light,0.064
120527,Medical,Sophomore,3.044,1.65,Summarizing_Reading,Advanced,4.0,False,14.42,5.0,Allowed_With_Citation,6.0,3.389,73.45,Medium,Light,0.345
120528,Medical,Junior,3.326,2.57,Debugging/Troubleshooting,Beginner,1.0,False,12.93,1.0,Strict_Ban,3.0,3.447,67.22,Low,Light,0.121
120529,Medical,Senior,3.351,7.6,Summarizing_Reading,Beginner,2.0,True,16.6,2.0,Allowed_With_Citation,2.0,3.597,88.07,Medium,Moderate,0.246
120530,Humanities,Junior,3.855,4.88,Copywriting/Drafting,Intermediate,3.0,True,6.99,3.0,Actively_Encouraged,4.0,4.0,82.39,High,Light,0.145
120531,STEM,Junior,2.324,26.85,Debugging/Troubleshooting,Intermediate,3.0,True,17.29,8.0,Allowed_With_Citation,2.0,2.767,77.21,High,Heavy,0.443
120532,Business,Junior,2.484,11.03,Direct_Answer_Generation,Intermediate,4.0,True,14.4,6.0,Strict_Ban,9.0,2.688,79.18,High,Moderate,0.204
120533,Humanities,Sophomore,3.416,7.81,Copywriting/Drafting,Intermediate,3.0,True,12.37,4.0,Allowed_With_Citation,7.0,3.681,57.48,Medium,Moderate,0.265
120534,STEM,Freshman,3.112,6.62,Debugging/Troubleshooting,Beginner,2.0,False,5.87,2.0,Actively_Encouraged,4.0,3.201,56.01,Low,Moderate,0.089
120535,Humanities,Senior,3.623,0.16,Copywriting/Drafting,Intermediate,2.0,False,10.1,2.0,Allowed_With_Citation,5.0,3.863,88.97,Medium,Light,0.24
120536,Business,Junior,3.599,2.11,Ideation,Advanced,4.0,False,19.53,5.0,Strict_Ban,7.0,3.861,79.79,Medium,Light,0.262
120537,STEM,Junior,3.135,0.91,Summarizing_Reading,Intermediate,1.0,True,9.39,1.0,Allowed_With_Citation,5.0,3.315,63.72,Medium,Light,0.18
120538,Humanities,Graduate,3.146,4.05,Direct_Answer_Generation,Beginner,1.0,False,15.33,2.0,Actively_Encouraged,2.0,3.458,82.86,Medium,Light,0.312
120539,STEM,Junior,3.136,23.31,Debugging/Troubleshooting,Advanced,3.0,True,11.23,5.0,Allowed_With_Citation,5.0,3.634,100.0,Medium,Heavy,0.498
120540,Business,Sophomore,3.579,5.38,Direct_Answer_Generation,Beginner,1.0,False,7.74,3.0,Actively_Encouraged,7.0,3.657,75.96,Medium,Moderate,0.078
120541,Business,Senior,2.416,1.15,Ideation,Beginner,3.0,False,5.27,3.0,Actively_Encouraged,3.0,2.365,87.38,High,Light,-0.051
120542,STEM,Graduate,2.532,1.21,Summarizing_Reading,Intermediate,3.0,False,22.04,2.0,Allowed_With_Citation,2.0,2.735,71.7,Low,Light,0.203
120543,Medical,Senior,2.388,5.28,Summarizing_Reading,Intermediate,2.0,True,10.04,2.0,Strict_Ban,6.0,2.782,66.92,High,Moderate,0.394
120544,STEM,Graduate,2.8,34.93,Debugging/Troubleshooting,Intermediate,5.0,True,14.18,9.0,Allowed_With_Citation,5.0,3.0,55.37,High,Heavy,0.2
120545,Business,Freshman,3.303,27.33,Direct_Answer_Generation,Beginner,2.0,True,8.83,8.0,Strict_Ban,7.0,2.667,39.75,High,Heavy,-0.636
120546,Arts,Freshman,3.441,8.36,Summarizing_Reading,Intermediate,3.0,False,13.64,3.0,Strict_Ban,9.0,3.608,61.36,Medium,Moderate,0.167
120547,Arts,Freshman,3.627,0.64,Ideation,Intermediate,4.0,False,22.48,2.0,Actively_Encouraged,2.0,3.826,78.8,Low,Light,0.199
120548,STEM,Senior,3.316,6.4,Debugging/Troubleshooting,Beginner,3.0,False,18.28,1.0,Strict_Ban,4.0,3.751,66.04,Medium,Moderate,0.435
120549,Medical,Sophomore,3.057,19.01,Copywriting/Drafting,Beginner,2.0,False,20.95,3.0,Allowed_With_Citation,3.0,3.316,92.57,Medium,Heavy,0.259
120550,Medical,Junior,2.72,20.44,Ideation,Intermediate,2.0,True,13.81,7.0,Allowed_With_Citation,8.0,3.133,67.86,Medium,Heavy,0.413
120551,Business,Sophomore,2.923,1.53,Summarizing_Reading,Intermediate,1.0,True,14.54,3.0,Actively_Encouraged,5.0,3.016,83.43,High,Light,0.093
120552,Humanities,Senior,2.882,0.25,Direct_Answer_Generation,Beginner,2.0,False,12.01,3.0,Allowed_With_Citation,6.0,3.271,65.31,Low,Light,0.389
120553,STEM,Senior,3.393,14.19,Direct_Answer_Generation,Beginner,1.0,False,21.18,6.0,Strict_Ban,8.0,3.735,61.78,High,Moderate,0.342
120554,Business,Freshman,3.3,5.46,Summarizing_Reading,Intermediate,3.0,False,9.18,4.0,Actively_Encouraged,1.0,3.462,73.16,Low,Moderate,0.162
120555,Humanities,Freshman,3.526,6.46,Ideation,Beginner,1.0,False,3.47,5.0,Strict_Ban,3.0,3.682,79.32,Low,Moderate,0.156
120556,Arts,Sophomore,3.708,18.39,Copywriting/Drafting,Advanced,3.0,True,4.79,5.0,Actively_Encouraged,3.0,3.665,81.03,Medium,Heavy,-0.043
120557,Humanities,Sophomore,2.992,15.8,Copywriting/Drafting,Advanced,3.0,False,14.35,5.0,Actively_Encouraged,1.0,3.601,70.22,Medium,Heavy,0.609
120558,Business,Junior,3.488,1.83,Copywriting/Drafting,Advanced,3.0,False,10.65,4.0,Allowed_With_Citation,5.0,3.746,77.37,Low,Light,0.258
120559,STEM,Senior,3.026,25.02,Debugging/Troubleshooting,Beginner,1.0,False,1.0,7.0,Allowed_With_Citation,4.0,3.23,71.95,High,Heavy,0.204
120560,STEM,Senior,3.88,26.92,Summarizing_Reading,Intermediate,2.0,True,4.25,5.0,Allowed_With_Citation,7.0,3.992,75.55,Medium,Heavy,0.112
120561,STEM,Freshman,3.327,8.27,Direct_Answer_Generation,Intermediate,4.0,False,16.7,4.0,Actively_Encouraged,3.0,3.674,71.89,Low,Moderate,0.347
120562,STEM,Freshman,3.188,7.72,Debugging/Troubleshooting,Advanced,4.0,False,12.94,4.0,Strict_Ban,6.0,3.708,99.29,Low,Moderate,0.52
120563,Business,Sophomore,3.392,7.09,Debugging/Troubleshooting,Beginner,3.0,True,8.86,4.0,Allowed_With_Citation,7.0,3.666,68.43,Low,Moderate,0.274
120564,Arts,Freshman,2.479,12.43,Direct_Answer_Generation,Advanced,3.0,False,7.75,7.0,Allowed_With_Citation,5.0,2.974,80.99,Medium,Moderate,0.495
120565,Business,Freshman,3.773,4.65,Summarizing_Reading,Advanced,3.0,False,9.17,3.0,Allowed_With_Citation,1.0,3.999,74.49,Low,Light,0.226
120566,Business,Sophomore,3.644,21.85,Ideation,Intermediate,4.0,True,7.62,6.0,Strict_Ban,9.0,3.668,82.24,High,Heavy,0.024
120567,Business,Sophomore,3.101,25.86,Ideation,Beginner,1.0,True,7.55,7.0,Allowed_With_Citation,4.0,3.188,71.68,High,Heavy,0.087
120568,Humanities,Junior,2.798,10.76,Copywriting/Drafting,Intermediate,1.0,False,15.51,2.0,Actively_Encouraged,1.0,3.044,76.33,High,Moderate,0.246
120569,Humanities,Senior,3.248,1.0,Summarizing_Reading,Beginner,1.0,True,19.98,1.0,Allowed_With_Citation,1.0,3.474,58.16,Low,Light,0.226
120570,Humanities,Sophomore,2.951,8.16,Copywriting/Drafting,Beginner,1.0,False,4.81,5.0,Allowed_With_Citation,1.0,2.951,67.52,Low,Moderate,0.0
120571,Business,Senior,3.631,7.86,Ideation,Intermediate,3.0,False,15.57,2.0,Actively_Encouraged,1.0,4.0,87.8,Low,Moderate,0.369
120572,STEM,Freshman,3.723,8.82,Copywriting/Drafting,Intermediate,1.0,False,12.39,3.0,Strict_Ban,1.0,4.0,69.67,Low,Moderate,0.277
120573,STEM,Junior,2.728,40.0,Debugging/Troubleshooting,Intermediate,2.0,True,5.97,10.0,Allowed_With_Citation,7.0,2.782,76.28,High,Heavy,0.054
120574,Business,Junior,3.29,14.52,Debugging/Troubleshooting,Intermediate,1.0,False,6.65,5.0,Allowed_With_Citation,5.0,3.367,65.33,High,Moderate,0.077
120575,Medical,Sophomore,3.596,9.41,Debugging/Troubleshooting,Beginner,2.0,False,2.22,3.0,Allowed_With_Citation,2.0,3.832,78.75,Low,Moderate,0.236
120576,Business,Senior,2.623,1.7,Ideation,Beginner,2.0,False,16.0,4.0,Actively_Encouraged,4.0,3.042,54.2,Low,Light,0.419
120577,Arts,Graduate,2.652,2.64,Copywriting/Drafting,Advanced,4.0,False,11.0,1.0,Actively_Encouraged,3.0,2.891,89.68,Medium,Light,0.239
120578,Business,Freshman,3.249,15.45,Debugging/Troubleshooting,Advanced,5.0,True,9.42,4.0,Allowed_With_Citation,3.0,3.681,95.94,Medium,Heavy,0.432
120579,Humanities,Junior,2.224,4.54,Copywriting/Drafting,Beginner,2.0,False,11.39,2.0,Strict_Ban,4.0,2.219,53.16,Medium,Light,-0.005
120580,Business,Freshman,2.982,7.74,Summarizing_Reading,Intermediate,3.0,True,12.45,3.0,Allowed_With_Citation,6.0,3.084,94.36,Low,Moderate,0.102
120581,Arts,Sophomore,3.039,0.16,Copywriting/Drafting,Intermediate,2.0,True,19.38,3.0,Strict_Ban,2.0,3.64,86.23,High,Light,0.601
120582,STEM,Freshman,3.27,1.93,Ideation,Advanced,5.0,True,8.57,5.0,Strict_Ban,2.0,3.223,93.24,Low,Light,-0.047
120583,Humanities,Junior,2.949,2.27,Copywriting/Drafting,Intermediate,3.0,True,13.7,4.0,Strict_Ban,3.0,3.194,84.23,Medium,Light,0.245
120584,STEM,Sophomore,2.953,15.91,Ideation,Beginner,3.0,False,14.21,7.0,Actively_Encouraged,3.0,3.147,69.39,Medium,Heavy,0.194
120585,Humanities,Sophomore,3.267,5.39,Copywriting/Drafting,Beginner,2.0,False,11.67,4.0,Allowed_With_Citation,3.0,3.252,46.29,Medium,Moderate,-0.015
120586,Medical,Freshman,3.775,0.02,Summarizing_Reading,Beginner,2.0,True,14.26,3.0,Allowed_With_Citation,4.0,3.595,61.02,Low,Light,-0.18
120587,Humanities,Sophomore,3.254,8.56,Direct_Answer_Generation,Beginner,2.0,False,22.34,3.0,Strict_Ban,1.0,3.694,93.9,Medium,Moderate,0.44
120588,Humanities,Sophomore,3.119,14.96,Ideation,Advanced,3.0,True,14.92,2.0,Actively_Encouraged,1.0,3.639,70.78,High,Moderate,0.52
120589,Arts,Senior,3.695,2.89,Direct_Answer_Generation,Beginner,2.0,True,9.44,6.0,Allowed_With_Citation,4.0,4.0,79.99,Low,Light,0.305
120590,Business,Graduate,3.14,13.43,Summarizing_Reading,Intermediate,4.0,True,17.27,3.0,Allowed_With_Citation,6.0,3.676,77.94,Medium,Moderate,0.536
120591,Business,Junior,1.887,5.84,Debugging/Troubleshooting,Intermediate,2.0,False,10.02,4.0,Allowed_With_Citation,10.0,2.017,55.58,Low,Moderate,0.13
120592,Arts,Junior,3.155,19.07,Debugging/Troubleshooting,Advanced,5.0,True,11.93,3.0,Allowed_With_Citation,1.0,3.945,91.95,High,Heavy,0.79
120593,Humanities,Senior,2.265,1.09,Copywriting/Drafting,Beginner,2.0,False,15.1,2.0,Allowed_With_Citation,2.0,2.467,61.32,Medium,Light,0.202
120594,Business,Junior,3.761,10.82,Direct_Answer_Generation,Beginner,2.0,False,15.67,4.0,Allowed_With_Citation,1.0,4.0,86.35,Low,Moderate,0.239
120595,STEM,Sophomore,3.522,3.3,Ideation,Beginner,3.0,False,1.0,4.0,Allowed_With_Citation,2.0,3.788,62.32,Low,Light,0.266
120596,STEM,Graduate,2.223,7.36,Summarizing_Reading,Beginner,2.0,False,6.32,2.0,Strict_Ban,4.0,2.604,41.36,Medium,Moderate,0.381
120597,Humanities,Graduate,3.362,19.78,Copywriting/Drafting,Beginner,2.0,True,14.47,4.0,Actively_Encouraged,4.0,3.59,59.33,Medium,Heavy,0.228
120598,Humanities,Sophomore,3.632,23.74,Copywriting/Drafting,Beginner,3.0,True,21.23,6.0,Strict_Ban,7.0,4.0,71.86,High,Heavy,0.368
120599,Medical,Senior,2.753,4.26,Ideation,Beginner,1.0,True,11.38,4.0,Allowed_With_Citation,2.0,3.087,74.09,Low,Light,0.334
120600,Medical,Senior,3.868,1.66,Summarizing_Reading,Beginner,1.0,False,12.53,3.0,Allowed_With_Citation,3.0,4.0,74.73,Low,Light,0.132
120601,Arts,Senior,3.74,9.7,Copywriting/Drafting,Intermediate,3.0,True,21.42,4.0,Actively_Encouraged,4.0,4.0,90.36,Medium,Moderate,0.26
120602,Humanities,Senior,2.719,9.55,Ideation,Intermediate,4.0,False,9.39,1.0,Actively_Encouraged,2.0,2.861,65.51,Medium,Moderate,0.142
120603,Medical,Senior,3.497,5.72,Summarizing_Reading,Beginner,1.0,True,9.77,2.0,Allowed_With_Citation,4.0,3.551,96.1,Medium,Moderate,0.054
120604,Business,Junior,3.589,10.22,Ideation,Beginner,2.0,True,15.33,5.0,Strict_Ban,7.0,3.823,87.3,Medium,Moderate,0.234
120605,Humanities,Senior,2.567,0.21,Ideation,Intermediate,4.0,False,20.08,3.0,Allowed_With_Citation,1.0,2.888,66.16,High,Light,0.321
120606,Business,Sophomore,2.865,6.98,Debugging/Troubleshooting,Advanced,3.0,True,18.07,2.0,Allowed_With_Citation,3.0,3.543,100.0,Low,Moderate,0.678
120607,STEM,Senior,3.58,3.96,Summarizing_Reading,Beginner,3.0,False,16.94,4.0,Allowed_With_Citation,6.0,3.916,70.04,Low,Light,0.336
120608,STEM,Senior,3.872,17.95,Debugging/Troubleshooting,Advanced,4.0,True,16.14,4.0,Allowed_With_Citation,5.0,4.0,100.0,Medium,Heavy,0.128
120609,Arts,Graduate,3.237,0.74,Direct_Answer_Generation,Advanced,4.0,False,4.12,1.0,Strict_Ban,3.0,3.489,92.08,Medium,Light,0.252
120610,Business,Graduate,2.703,2.64,Ideation,Beginner,1.0,True,1.0,1.0,Allowed_With_Citation,3.0,2.757,74.21,High,Light,0.054
120611,Humanities,Junior,3.928,7.27,Copywriting/Drafting,Advanced,4.0,True,17.41,3.0,Allowed_With_Citation,4.0,4.0,68.62,Low,Moderate,0.072
120612,Business,Junior,3.726,13.57,Debugging/Troubleshooting,Intermediate,2.0,True,9.81,5.0,Allowed_With_Citation,4.0,3.642,92.62,Medium,Moderate,-0.084
120613,Medical,Junior,3.767,4.22,Summarizing_Reading,Beginner,1.0,True,5.73,3.0,Actively_Encouraged,5.0,4.0,73.73,Medium,Light,0.233
120614,Business,Senior,3.344,25.37,Ideation,Intermediate,1.0,True,3.05,7.0,Allowed_With_Citation,2.0,3.253,74.05,High,Heavy,-0.091
120615,Humanities,Senior,2.519,4.47,Summarizing_Reading,Intermediate,1.0,False,20.51,2.0,Allowed_With_Citation,3.0,2.81,60.91,Low,Light,0.291
120616,STEM,Sophomore,3.435,0.7,Ideation,Beginner,3.0,True,10.22,1.0,Actively_Encouraged,2.0,3.307,91.41,Low,Light,-0.128
120617,STEM,Junior,3.11,40.0,Copywriting/Drafting,Advanced,3.0,True,10.72,8.0,Allowed_With_Citation,3.0,3.505,80.49,High,Heavy,0.395
120618,Medical,Sophomore,3.151,14.97,Summarizing_Reading,Beginner,2.0,True,22.19,4.0,Actively_Encouraged,4.0,3.427,54.65,Medium,Moderate,0.276
120619,Humanities,Freshman,3.716,17.27,Copywriting/Drafting,Advanced,4.0,True,5.75,6.0,Allowed_With_Citation,5.0,3.745,69.85,Medium,Heavy,0.029
120620,Humanities,Junior,3.489,3.67,Ideation,Advanced,4.0,True,7.54,6.0,Allowed_With_Citation,4.0,3.842,71.33,High,Light,0.353
120621,Humanities,Graduate,2.602,6.44,Copywriting/Drafting,Intermediate,2.0,False,5.56,2.0,Allowed_With_Citation,4.0,2.884,61.94,Medium,Moderate,0.282
120622,Medical,Graduate,2.97,1.19,Direct_Answer_Generation,Beginner,2.0,False,10.42,1.0,Actively_Encouraged,6.0,3.183,65.88,Low,Light,0.213
120623,Business,Junior,3.626,10.28,Ideation,Advanced,5.0,False,3.1,7.0,Actively_Encouraged,6.0,3.653,80.1,Low,Moderate,0.027
120624,Business,Senior,3.149,8.55,Ideation,Beginner,1.0,False,13.5,5.0,Allowed_With_Citation,3.0,3.576,80.99,Medium,Moderate,0.427
120625,Humanities,Senior,3.67,1.62,Copywriting/Drafting,Beginner,3.0,False,1.0,3.0,Strict_Ban,5.0,3.884,75.62,Low,Light,0.214
120626,STEM,Sophomore,3.483,13.42,Debugging/Troubleshooting,Intermediate,2.0,False,7.82,5.0,Allowed_With_Citation,7.0,3.531,79.98,Low,Moderate,0.048
120627,Medical,Freshman,2.961,1.86,Summarizing_Reading,Intermediate,4.0,False,10.77,3.0,Actively_Encouraged,6.0,3.083,75.2,Medium,Light,0.122
